,SYMBOL,Date,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,Descripency Detail,Descripency,V AVERAGE
127,HEROMOTOCO,2022-06-16,EQ,2605.3,2620.5,2624.25,2511.05,2518.0,2519.05,2558.22,493824,126330867790000.02,32368,141028,28.56,-,0,0.369
24,WIPRO,2022-06-15,EQ,445.9,448.45,450.65,439.3,440.45,440.1,442.92,5695798,252277710060000.0,162012,2817756,49.47,-,0,0.367
25,WIPRO,2022-06-16,EQ,440.1,446.0,446.75,419.75,421.85,422.3,428.42,8972343,384394012850000.0,226961,4014888,44.75,-,0,0.367
60,RELIANCE,2022-06-15,EQ,2628.1,2617.55,2637.3,2584.4,2595.8,2596.3,2613.39,5166738,1350270812515000.0,214934,1888736,36.56,-,0,0.367
61,RELIANCE,2022-06-16,EQ,2596.3,2623.0,2659.05,2554.0,2555.1,2560.0,2603.56,7896943,2056017372370000.0,282387,3664860,46.41,-,0,0.367
118,ICICIGI,2022-06-15,EQ,1145.8,1145.8,1161.0,1132.35,1145.85,1150.75,1150.95,450709,51874459045000.0,28940,254259,56.41,-,0,0.359
119,ICICIGI,2022-06-16,EQ,1150.75,1155.0,1162.4,1120.0,1127.35,1131.85,1130.17,672515,76005616815000.0,28345,495741,73.71,-,0,0.359
20,ZYDUSLIFE,2022-06-15,EQ,351.8,355.0,355.0,349.85,352.2,352.65,352.12,378978,13344707905000.0,9317,97993,25.86,-,0,0.356
21,ZYDUSLIFE,2022-06-16,EQ,352.65,354.1,355.3,341.0,342.65,343.2,347.24,616497,21407243925000.0,12411,191098,31.0,-,0,0.356
184,ASIANPAINT,2022-06-15,EQ,2635.4,2650.0,2683.6,2627.1,2660.1,2661.15,2653.77,928842,246493059315000.0,75867,391553,42.15,-,0,0.356
185,ASIANPAINT,2022-06-16,EQ,2661.15,2694.95,2725.45,2640.0,2658.0,2657.45,2666.16,1280628,341436026070000.0,100224,639240,49.92,-,0,0.356
30,ULTRACEMCO,2022-06-15,EQ,5428.6,5440.9,5473.55,5401.0,5435.0,5454.15,5441.02,286759,156026225685000.0,37213,116825,40.74,-,0,0.355
31,ULTRACEMCO,2022-06-16,EQ,5454.15,5480.0,5486.0,5277.05,5277.4,5305.25,5349.2,732233,391686015900000.0,66987,431493,58.93000000000001,-,0,0.355
50,SIEMENS,2022-06-15,EQ,2400.55,2425.0,2425.0,2370.0,2376.0,2382.45,2385.91,231747,55292690900000.0,14435,89656,38.69,-,0,0.352
51,SIEMENS,2022-06-16,EQ,2382.45,2400.0,2420.1,2330.4,2342.2,2341.65,2375.82,173645,41254943600000.0,17350,52697,30.350000000000005,-,0,0.352
76,NTPC,2022-06-15,EQ,151.4,152.55,153.7,147.55,148.3,148.15,149.73,15172295,227172023000000.0,75606,6773868,44.65,-,0,0.352
77,NTPC,2022-06-16,EQ,148.15,150.1,150.15,142.0,143.1,142.95,145.15,18494040,268439081590000.0,113479,9584497,51.82,-,0,0.352
106,IOC,2022-06-15,EQ,110.25,111.0,111.0,108.3,109.05,109.2,109.26,9591153,104790705120000.0,57936,3782312,39.44,-,0,0.351
107,IOC,2022-06-16,EQ,109.2,110.55,110.7,107.5,108.3,108.15,108.85,9931675,108108512450000.0,58083,4430032,44.61,-,0,0.351
