,SYMBOL,Date,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,Descripency Detail,Descripency,V AVERAGE
59,SBILIFE,2022-06-14,EQ,1133.7,1125.0,1145.0,1124.15,1133.05,1132.1,1133.5,768306,87087168825000.0,51391,444399,57.84,-,0,0.345
66,POWERGRID,2022-06-13,EQ,224.45,221.85,225.5,221.5,222.5,222.35,223.5,7640082,170756555600000.0,73863,4365936,57.15,-,0,0.344
67,POWERGRID,2022-06-14,EQ,222.35,222.35,227.3,222.0,223.75,223.95,225.35,12767972,287726391595000.0,88258,7645109,59.88,-,0,0.344
124,HDFCBANK,2022-06-13,EQ,1351.1,1323.6,1330.0,1308.3,1329.0,1326.6,1318.54,5446286,718114520765000.0,269494,3534036,64.89,-,0,0.342
125,HDFCBANK,2022-06-14,EQ,1326.6,1311.25,1326.0,1305.0,1314.0,1312.0,1316.04,5935178,781091664565000.0,247100,3617141,60.94,-,0,0.342
170,BERGEPAINT,2022-06-13,EQ,580.75,570.05,586.8,568.0,573.0,572.1,576.24,1101198,63455171904999.99,35504,208435,18.93,-,0,0.341
171,BERGEPAINT,2022-06-14,EQ,572.1,569.0,576.9,563.5,571.45,570.3,570.11,583440,33262492685000.004,23776,138847,23.8,-,0,0.341
96,LT,2022-06-13,EQ,1585.1,1560.15,1565.95,1518.3,1535.0,1532.05,1530.26,2460367,376501175140000.0,130645,1469071,59.71000000000001,-,0,0.339
97,LT,2022-06-14,EQ,1532.05,1532.05,1554.3,1525.2,1543.0,1544.65,1543.73,1983405,306183753470000.0,64761,1210021,61.01,-,0,0.339
106,INFY,2022-06-13,EQ,1476.8,1443.6,1443.6,1411.7,1428.85,1424.5,1426.23,6987685,996603559245000.0,327403,4712888,67.45,-,0,0.339
107,INFY,2022-06-14,EQ,1424.5,1410.0,1448.9,1403.15,1440.95,1440.55,1437.63,6090247,875554934535000.0,201978,3990459,65.52,-,0,0.339
48,SUNPHARMA,2022-06-13,EQ,845.7,840.0,851.0,819.75,830.5,829.5,832.33,2191412,182398151055000.0,79554,890426,40.63,-,0,0.332
49,SUNPHARMA,2022-06-14,EQ,829.5,826.0,835.65,821.85,825.2,825.05,827.13,2461692,203614877635000.0,72217,1692160,68.74,-,0,0.332
72,PIDILITIND,2022-06-13,EQ,2108.8,2052.05,2142.0,2052.05,2130.95,2132.45,2123.96,753593,160060094150000.0,46763,194772,25.85,-,0,0.327
73,PIDILITIND,2022-06-14,EQ,2132.45,2115.0,2148.0,2108.05,2121.0,2120.1,2127.62,248772,52929233415000.0,22245,76263,30.66,-,0,0.327
142,DRREDDY,2022-06-13,EQ,4351.55,4323.0,4355.0,4256.5,4265.0,4267.2,4303.72,367963,158361032845000.0,29428,161622,43.92,-,0,0.327
143,DRREDDY,2022-06-14,EQ,4267.2,4250.0,4324.95,4239.05,4312.7,4311.05,4287.41,407181,174575171325000.0,31386,173621,42.64,-,0,0.327
182,BAJAJ-AUTO,2022-06-13,EQ,3881.0,3825.0,3895.05,3794.45,3884.0,3881.25,3852.21,519745,200216522895000.0,40014,127794,24.59,-,0,0.322
183,BAJAJ-AUTO,2022-06-14,EQ,3881.25,3885.0,3915.75,3602.95,3693.95,3681.75,3736.12,1733394,647616571360000.0,124984,396185,22.86,-,0,0.322
156,CIPLA,2022-06-13,EQ,966.8,955.0,984.75,947.8,956.6,954.75,966.3,3016612,291494766045000.0,94991,973287,32.26,-,0,0.321
157,CIPLA,2022-06-14,EQ,954.75,955.0,970.8,950.8,968.05,964.7,960.53,1570434,150845288875000.0,60183,743173,47.32,-,0,0.321
102,ITC,2022-06-13,EQ,270.15,266.4,269.1,263.0,264.55,264.65,265.76,11092690,294794515570000.0,136517,6358342,57.32000000000001,-,0,0.317
103,ITC,2022-06-14,EQ,264.65,263.2,267.45,263.05,266.0,265.45,265.65,7422193,197171947155000.0,83473,3444477,46.41,-,0,0.317
90,MARICO,2022-06-13,EQ,492.55,485.0,503.4,484.0,499.35,500.15,499.0,2792911,139365500550000.0,58411,703861,25.2,-,0,0.307
91,MARICO,2022-06-14,EQ,500.15,497.95,502.75,495.0,500.0,499.8,498.19,1012537,50443527875000.0,18592,321071,31.71,-,0,0.307
74,PGHH,2022-06-13,EQ,13557.65,13586.0,13739.9,13258.0,13300.0,13347.3,13426.03,3859,5181106435000.0,1606,1655,42.89,-,0,0.3
75,PGHH,2022-06-14,EQ,13347.3,13480.75,13525.0,13290.0,13425.0,13469.65,13420.15,2821,3785825590000.0,1262,959,34.0,-,0,0.3
118,HINDUNILVR,2022-06-13,EQ,2199.9,2168.0,2217.0,2156.0,2197.0,2196.9,2199.22,1519441,334158278890000.0,96856,784143,51.61,-,0,0.298
119,HINDUNILVR,2022-06-14,EQ,2196.9,2190.85,2213.95,2160.0,2173.9,2171.0,2185.82,1592475,348086987105000.0,80988,1032969,64.87,-,0,0.298
160,BRITANNIA,2022-06-13,EQ,3360.85,3339.0,3375.0,3310.95,3360.0,3359.0,3356.3,463899,155698391755000.0,24323,286556,61.77,-,0,0.298
161,BRITANNIA,2022-06-14,EQ,3359.0,3359.55,3393.0,3330.05,3385.05,3382.85,3369.99,224645,75705085610000.0,17953,92413,41.14,-,0,0.298
42,TCS,2022-06-13,EQ,3359.9,3290.0,3293.0,3192.45,3224.0,3219.6,3232.62,3030921,979781241685000.0,205631,2138257,70.55,-,0,0.291
43,TCS,2022-06-14,EQ,3219.6,3190.0,3238.9,3174.7,3215.0,3210.55,3217.07,2611493,840136354045000.0,124729,1741127,66.67,-,0,0.291
150,DABUR,2022-06-13,EQ,502.25,500.75,506.8,494.4,497.95,497.8,500.21,2658015,132955370084999.98,60770,955586,35.95,-,0,0.279
151,DABUR,2022-06-14,EQ,497.8,499.4,503.6,492.05,496.5,495.65,497.5,1325521,65944548910000.0,29833,624982,47.15,-,0,0.279
84,NESTLEIND,2022-06-13,EQ,16774.9,16690.0,16969.8,16540.0,16856.5,16854.45,16809.65,118464,199133834965000.0,25341,75181,63.46000000000001,-,0,0.271
85,NESTLEIND,2022-06-14,EQ,16854.45,16856.5,17100.0,16760.0,16874.95,16871.45,16903.56,66081,111700391955000.0,12949,42816,64.79,-,0,0.271
152,COLPAL,2022-06-13,EQ,1517.1,1510.0,1529.0,1501.0,1521.95,1517.1,1519.62,302836,46019565300000.0,18167,101422,33.49,-,0,0.259
153,COLPAL,2022-06-14,EQ,1517.1,1517.0,1520.55,1500.1,1506.75,1507.7,1509.89,128513,19404098415000.0,10601,60687,47.22,-,0,0.259
